"Id rejestru"|"Typ praktyki"|"Numer uchwały wykr."|"Data uchwały wykr."|"Numer ksiegi"|"Nazwa"|"Izba kod"|"Izba opis"|"Numer wpisu do rejestru przedsiebiorcow"|"Forma organizacyjno - prawna kod"|"Forma organizacyjno - prawna opis"|"Data rozp. dzialalnosci"|"Data rozp. dzialalnosci art. 104"|"Data zak. dzialalnosci"
"122190"|"Grupowa"|""|""|"000000121205"|"Grupowa Praktyka Lekarska - Jerzy Michajłow, Andrzej Szybiński"|"69"|"Dolnośląska Izba Lekarska we Wrocławiu"|""|"0800"|"0800 - spółka cywilna"|"2007-04-26"|""|""
"122847"|"Grupowa"|""|""|"000000121862"|""|"69"|"Dolnośląska Izba Lekarska we Wrocławiu"|""|""|""|"2008-12-04"|""|""
"123012"|"Grupowa"|""|""|"000000122027"|""|"69"|"Dolnośląska Izba Lekarska we Wrocławiu"|""|""|""|"2009-03-19"|""|""
"123487"|"Grupowa"|""|""|"000000122501"|""|"69"|"Dolnośląska Izba Lekarska we Wrocławiu"|""|""|""|"2010-09-09"|""|""
"123771"|"Grupowa"|""|""|"000000122785"|"Gastromed Artur i Łukasz Salomon s.c"|"69"|"Dolnośląska Izba Lekarska we Wrocławiu"|""|"0800"|"0800 - spółka cywilna"|"2011-04-14"|""|""
"123929"|"Grupowa"|""|""|"000000122943"|""|"69"|"Dolnośląska Izba Lekarska we Wrocławiu"|""|""|""|"2011-10-06"|""|""
"124264"|"Grupowa"|""|""|"000000123277"|"grupowa praktyka lekarska"|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|"0800"|"0800 - spółka cywilna"|"1998-11-07"|""|""
"125161"|"Grupowa"|""|""|"000000124174"|""|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|""|""|"2003-08-21"|""|""
"125164"|"Grupowa"|""|""|"000000124177"|"Grupowa Praktyka Lekarska ORTODENS ANNA BAZAN-BARANCEWICZ, HENRYKA LIPIŃSKA-BAZAN"|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|"0800"|"0800 - spółka cywilna"|"1999-10-01"|"2012-12-31"|""
"125165"|"Grupowa"|""|""|"000000124178"|""|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|""|""|"2001-12-08"|""|""
"125241"|"Grupowa"|""|""|"000000124254"|""|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|""|""|"2002-08-22"|""|""
"125330"|"Grupowa"|""|""|"000000124343"|"Grupowa Praktyka Lekarska "|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|"0800"|"spółka cywilna"|"2005-01-14"|"2012-12-31"|""
"125341"|"Grupowa"|""|""|"000000124354"|"Grupowa Praktyka Lekarska "|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|"0800"|"0800 - spółka cywilna"|"2005-04-21"|"2013-04-16"|""
"125342"|"Grupowa"|""|""|"000000124355"|""|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|""|""|"2005-04-21"|""|""
"125343"|"Grupowa"|""|""|"000000124356"|""|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|""|""|"2005-04-21"|""|""
"125540"|"Grupowa"|""|""|"000000124553"|"Grupowa Praktyka Lekarska "|"70"|"Okręgowa Izba Lekarska w Zielonej Górze"|""|"0800"|"0800 - spółka cywilna"|"2009-01-15"|""|""
"125690"|"Grupowa"|""|""|"000000124703"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2001-10-05"|""|""
"126099"|"Grupowa"|""|""|"000000125112"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"1999-02-26"|""|""
"127169"|"Grupowa"|""|""|"000000126182"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2001-02-23"|""|""
"127458"|"Grupowa"|""|""|"000000126471"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2002-08-23"|""|""
"127606"|"Grupowa"|""|""|"000000126619"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2002-06-28"|""|""
"128103"|"Grupowa"|""|""|"000000127116"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2008-02-15"|""|""
"128167"|"Grupowa"|""|""|"000000127180"|"""B-Dental"" SPECJALISTYCZNY GABINET STOMATOLOGICZNY"|"72"|"Wojskowa Izba Lekarska"|""|"0800"|"0800 - spółka cywilna"|"2008-06-20"|""|""
"128278"|"Grupowa"|""|""|"000000127291"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2009-05-15"|""|""
"128323"|"Grupowa"|""|""|"000000127336"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2009-10-16"|""|""
"128348"|"Grupowa"|""|""|"000000127361"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2009-12-11"|""|""
"128485"|"Grupowa"|""|""|"000000127498"|""|"72"|"Wojskowa Izba Lekarska"|""|""|""|"2011-05-20"|""|""
"129107"|"Grupowa"|""|""|"000000129340"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2003-03-17"|""|""
"129125"|"Grupowa"|""|""|"000000129358"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2003-03-17"|""|""
"129795"|"Grupowa"|""|""|"000000130028"|"Dentar s.c."|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|"0800"|"spółka cywilna"|"2009-12-19"|""|""
"129897"|"Grupowa"|""|""|"000000130130"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2011-04-07"|""|""
"129903"|"Grupowa"|""|""|"000000130136"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2011-05-20"|""|""
"129904"|"Grupowa"|""|""|"000000130137"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2011-05-20"|""|""
"129931"|"Grupowa"|""|""|"000000130164"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2011-10-21"|""|""
"129932"|"Grupowa"|""|""|"000000130165"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2011-10-21"|""|""
"130005"|"Grupowa"|""|""|"000000130629"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|"72"|""|"2012-05-10"|""|""
"130176"|"Grupowa"|""|""|"000000132474"|"A.M. CITYDENTAL Sp. C. Maciej Zyśkowski, Joanna Zyśkowska"|"68"|"Okręgowa Izba Lekarska w Warszawie"|""|"0800"|"0800 - spółka cywilna"|"2012-07-01"|""|""
"131092"|"Grupowa"|""|""|"000000132681"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"1999-01-06"|""|""
"132066"|"Grupowa"|""|""|"000000132687"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2000-10-19"|""|""
"132181"|"Grupowa"|""|""|"000000132689"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2000-08-09"|""|""
"132241"|"Grupowa"|""|""|"000000132690"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2001-07-11"|""|""
"132304"|"Grupowa"|""|""|"000000132691"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2001-08-22"|""|""
"132306"|"Grupowa"|""|""|"000000132692"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2001-08-22"|""|""
"132359"|"Grupowa"|""|""|"000000132693"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2000-08-23"|""|""
"132362"|"Grupowa"|""|""|"000000132694"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2001-01-24"|""|""
"132363"|"Grupowa"|""|""|"000000132695"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2001-02-07"|""|""
"132392"|"Grupowa"|""|""|"000000132697"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2001-04-11"|""|""
"132769"|"Grupowa"|""|""|"000000132700"|"DER-MED Małgorzata Kaczorowska-Dziadak Anna Serema-Parol s.c."|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|"0800"|"spółka cywilna"|"2002-03-27"|""|""
"132866"|"Grupowa"|""|""|"000000132701"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2002-05-22"|""|""
"132967"|"Grupowa"|""|""|"000000132703"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2012-05-30"|""|""
"133241"|"Grupowa"|""|""|"000000132706"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2002-12-11"|""|""
"133583"|"Grupowa"|""|""|"000000132707"|"Gabinet Stomatologiczny ""PARA-DENT"" GRUPOWA PRAKTYKA LEKARSKA lek. dent. Magdalena Jutrowska, lek. d"|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|"0800"|"spółka cywilna"|"2012-05-10"|""|""
"133735"|"Grupowa"|""|""|"000000132709"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2003-05-21"|""|""
"133759"|"Grupowa"|""|""|"000000132710"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2003-06-11"|""|""
"133923"|"Grupowa"|""|""|"000000041299"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2003-12-10"|""|""
"133970"|"Grupowa"|""|""|"000000132712"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2004-02-25"|""|""
"133972"|"Grupowa"|""|""|"000000132713"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2004-02-25"|""|""
"134000"|"Grupowa"|""|""|"000000132714"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2004-04-07"|""|""
"134098"|"Grupowa"|""|""|"000000132715"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2004-10-27"|""|""
"134119"|"Grupowa"|""|""|"000000041503"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2004-12-01"|""|""
"134180"|"Grupowa"|""|""|"000000132716"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2005-02-02"|""|""
"134181"|"Grupowa"|""|""|"000000132717"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2005-02-09"|""|""
"134302"|"Grupowa"|""|""|"000000041691"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2005-09-14"|""|""
"134310"|"Grupowa"|""|""|"000000132718"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2005-09-28"|""|""
"134311"|"Grupowa"|""|""|"000000132719"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2005-09-28"|""|""
"134402"|"Grupowa"|""|""|"000000132720"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2006-03-23"|""|""
"134728"|"Grupowa"|""|""|"000000042120"|"Grupowa Praktyka Lekarska Gabinet Stomatologiczny Maria i Leszek Jodko- spółka cywilna"|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|"0800"|"spółka cywilna"|"2007-07-26"|""|""
"134752"|"Grupowa"|""|""|"000000042144"|"Grupowa Praktyka Lekarska Jolanta Mula-Szwed, Makary Szwed"" spółka cywilna"|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|"0800"|"spółka cywilna"|"2007-08-23"|""|""
"134819"|"Grupowa"|""|""|"000000132723"|"ARTDENTICO KOWALCZYK I RAKOWSKA SPÓŁKA PARTNERSKA - LEKARZE DENTYŚCI"|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|"1000"|"1000 - spółka partnerska"|"2007-11-08"|""|""
"134953"|"Grupowa"|""|""|"000000132725"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2008-02-07"|""|""
"135084"|"Grupowa"|""|""|"000000132726"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2008-06-19"|""|""
"135276"|"Grupowa"|""|""|"000000132729"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2009-02-05"|""|""
"135285"|"Grupowa"|""|""|"000000132730"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2012-03-20"|""|""
"135382"|"Grupowa"|""|""|"000000042785"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2009-05-28"|""|""
"135417"|"Grupowa"|""|""|"000000042822"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2009-07-09"|""|""
"135444"|"Grupowa"|""|""|"000000132732"|"Przychodnia Stomatologiczna WIGO-DENT Aneta Wasiłek, Andrzej Wielebski-spółka cywilna"|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|"0800"|"0800 - spółka cywilna"|"2009-08-20"|""|""
"135452"|"Grupowa"|""|""|"000000042858"|"GRUPOWA PRAKTYKA LEKARSKA PERŁA S.C."|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|"0800"|"spółka cywilna"|"2009-08-20"|""|""
"136048"|"Grupowa"|""|""|"000000132733"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2011-03-31"|""|""
"136181"|"Grupowa"|""|""|"000000043608"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2011-07-14"|""|""
"136466"|"Grupowa"|""|""|"000000132734"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2012-01-12"|""|""
"136488"|"Grupowa"|""|""|"000000132735"|""|"53"|"Okręgowa Izba Lekarska w Gdańsku"|""|""|""|"2012-01-27"|""|""
"137375"|"Grupowa"|""|""|"000000128045"|"Prywatny Gabinet Laryngologiczny Krystyna Kula-Perek, Hanna Perek-S.C"|"74"|"Okręgowa Izba Lekarska w Koszalinie"|""|"0800"|"0800 - spółka cywilna"|"2000-11-21"|""|""
"137376"|"Grupowa"|""|""|"000000128391"|""|"74"|"Okręgowa Izba Lekarska w Koszalinie"|""|""|""|"2000-11-21"|""|""
"137741"|"Grupowa"|""|""|"000000128762"|"Gabinet Stomatologiczny MEDINA-DENT Sp. C. Małgorzata Milewska, Jan Milewski"|"74"|"Okręgowa Izba Lekarska w Koszalinie"|""|"0800"|"0800 - spółka cywilna"|"2011-06-21"|""|""
"137849"|"Grupowa"|""|""|"000000133274"|"Grupowa Praktyka Lekarska Tomasz Deptuch, Monika Banasik-Deptuch"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2006-10-11"|""|""
"137859"|"Grupowa"|""|""|"000000133284"|"Grupowa Praktyka Lekarska Lech Borkowski, Maciej Krynicki, Iwona Krynicka, Agata Borkowska"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2007-01-10"|""|""
"137938"|"Grupowa"|""|""|"000000133363"|"Grupowa Praktyka Lekarska Marcin Luboń, Magdalena Luboń"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2003-11-26"|""|""
"137944"|"Grupowa"|""|""|"000000133369"|"Grupowa Praktyka Lekarska Jarosław Majka, Halina Kondratowicz-Majka"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"1000"|"spółka partnerska"|"2010-01-27"|""|""
"137963"|"Grupowa"|""|""|"000000133388"|"Grupowa Praktyka Lekarska Katarzyna Namysłowska, Paweł Namysłowski"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2008-11-12"|""|""
"138032"|"Grupowa"|""|""|"000000133457"|"Grupowa Praktyka Lekarska Martyna Świdzińska, Witold Świdziński"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2010-12-29"|""|""
"138042"|"Grupowa"|""|""|"000000133467"|"Grupowa Praktyka Lekarska Jadwiga Poznańska-Ugarenko, Marta Skorupka-Majchrzak"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"spółka cywilna"|"2007-08-29"|""|""
"138064"|"Grupowa"|""|""|"000000133490"|"Grupowa Praktyka Lekarska Julita Stępień, Norbert Stępień"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"spółka cywilna"|"2011-03-09"|""|""
"138067"|"Grupowa"|""|""|"000000133493"|"Grupowa Praktyka Lekarska Rafał Jośko, Katarzyna Zapolska-Jośko"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2004-07-21"|""|""
"138068"|"Grupowa"|""|""|"000000133494"|"Grupowa Praktyka Lekarska Halina Heród, Paweł Heród, Anna Heród"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2004-10-20"|""|""
"138069"|"Grupowa"|""|""|"000000133495"|"Grupowa Praktyka LEkarska Marek Rokicki, Małgorzata Rokicka"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2006-01-18"|""|""
"138070"|"Grupowa"|""|""|"000000133496"|"Grupowa Praktyka Lekarska Tomasz Bielecki, Agata Cieślik-Bielecka"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2005-06-01"|""|""
"138073"|"Grupowa"|""|""|"000000133499"|"Grupowa Praktyka Lekarska Maja Danecka-Pasieka, Krzysztof Pasieka"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2008-05-28"|""|""
"138074"|"Grupowa"|""|""|"000000133500"|"Grupowa Praktyka Lekarska Agnieszka Wątor-Chmielewska, Dawid Chmielewski"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2011-10-19"|""|""
"138075"|"Grupowa"|""|""|"000000133501"|"Grupowa Praktyka Lekarska Marek Dziadoń, Wojciech Cherasko"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"spółka cywilna"|"2007-09-05"|""|""
"138076"|"Grupowa"|""|""|"000000133502"|"Grupowa Praktyka Lekarska Wojciech Jeżewski, Dominika Jeżewska"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"spółka cywilna"|"2007-11-21"|""|""
"138077"|"Grupowa"|""|""|"000000133503"|"Grupowa Praktyka Lekarska Jan Skrok-Wolski, Agnieszka Skrok-Wolska"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2011-09-28"|""|""
"138573"|"Grupowa"|""|""|"000000138297"|"ALERGOTEST s.c. Specjalistyczne Centrum Medyczne Andrzej Emeryk, Małgorzata Bartkowiak-Emeryk"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"0800 - spółka cywilna"|"2012-07-11"|""|""
"138963"|"Grupowa"|""|""|"000000138836"|"Prywatne Gabinety Lekarzy Specjalistów ""MEDYK"" Medycyna Pracy S.C."|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2012-07-31"|""|""
"139381"|"Grupowa"|""|""|"000000139251"|"Bromblik Jolanta Jolanta i Paweł Bromblik Gabinet Lekarski s.c."|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"0800 - spółka cywilna"|"1997-03-01"|"2012-07-27"|""
"139445"|"Grupowa"|""|""|"000000139309"|"""KOBAMED"" S.C.-Aleksander Konturek, Marcin Barczyński"|"57"|"Okręgowa Izba Lekarska w Krakowie"|""|"0800"|"0800 - spółka cywilna"|"2012-06-15"|""|""
"139869"|"Grupowa"|""|""|"000000139770"|"""DENT"" s.c Beata i Remigiusz Caban"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2012-09-01"|""|""
"139937"|"Grupowa"|""|""|"000000139843"|"Ewa Porembska Marek Wróblewski Monika Mruczkowska-Ryłow Spółka Partnerska Lekarze"|"68"|"Okręgowa Izba Lekarska w Warszawie"|""|"1000"|"1000 - spółka partnerska"|"2012-05-21"|""|""
"140111"|"Grupowa"|""|""|"000000140023"|"Gabinet Lekarzy Specjalistów Dr Pietrzak i Partnerzy"|"68"|"Okręgowa Izba Lekarska w Warszawie"|""|"1000"|"1000 - spółka partnerska"|"2012-06-29"|""|""
"140413"|"Grupowa"|""|""|"000000140321"|"Specjalistyczna Lecznica Dentystyczno-Lekarska GALMED s.c. Gustaw Lech, Anna Lech"|"68"|"Okręgowa Izba Lekarska w Warszawie"|""|"0800"|"0800 - spółka cywilna"|"2012-05-23"|""|""
"140414"|"Grupowa"|""|""|"000000140322"|"Poradnia Chorób Stopy s.c."|"68"|"Okręgowa Izba Lekarska w Warszawie"|""|"0800"|"0800 - spółka cywilna"|"2012-07-18"|""|""
"141276"|"Grupowa"|""|""|"000000141099"|"""ESTINA"" Gabinet Medycyny Estetycznej S.C. Joanna Wójcik i Dorota Gierasińska-Gawlik"|"51"|"Beskidzka Okręgowa Izba Lekarska w Bielsku-Białej"|""|"0800"|"0800 - spółka cywilna"|"2009-09-21"|"2012-08-21"|""
"141418"|"Grupowa"|""|""|"000000141249"|"GPL ""NEUROLOGIA"" M.KWIATKOWSKA,M.MĄDRECKA,M.MIKOŁAJCZYK-GOLENIEWSKA SPÓŁKA JAWNA"|"62"|"Okręgowa Izba Lekarska w Płocku"|""|"0900"|"spółka jawna"|"2012-01-01"|""|""
"141419"|"Grupowa"|""|""|"000000141253"|"JT ŁASZKIEWICZ STOMATOLOGIA - ORTODONCJA S.C. "|"62"|"Okręgowa Izba Lekarska w Płocku"|""|"0800"|"spółka cywilna"|"2012-05-29"|""|""
"141421"|"Grupowa"|""|""|"000000141246"|"PRACOWNIA RTG I USG ""MAMMA-DENS"" S.C."|"62"|"Okręgowa Izba Lekarska w Płocku"|""|"0800"|"spółka cywilna"|"2012-05-15"|""|""
"141471"|"Grupowa"|""|""|"000000138473"|"Grupowa Praktyka Lekarska KAMED ORTOPEDA &amp; OKULISTA B.D. KOZERAWSCY S.C."|"65"|"Okręgowa Izba Lekarska w Szczecinie"|""|"0800"|"0800 - spółka cywilna"|"2012-07-25"|""|""
"141596"|"Grupowa"|""|""|"000000141396"|"PROCORDIS Baraniak, Lewandowska Spółka Partnerska Lekarzy"|"65"|"Okręgowa Izba Lekarska w Szczecinie"|""|"1000"|"1000 - spółka partnerska"|"2012-08-22"|""|""
"141671"|"Grupowa"|""|""|"000000141495"|"Gabinet Stomatologiczny Iwona i Zbigniew Rowińscy s.c."|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2012-08-28"|""|""
"141901"|"Grupowa"|""|""|"000000141745"|"Grupowa Praktyka Lekarska Iwona Wasilewska, Paweł Radłowski"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2012-08-30"|""|""
"142951"|"Grupowa"|""|""|"000000071933"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2011-10-21"|""|""
"142952"|"Grupowa"|""|""|"000000071697"|""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|""|""|"2011-10-21"|""|""
"143690"|"Grupowa"|""|""|"000000142083"|"""DIAMED"" S.C. BOŻENA KOŁAKOWSKA ANNA ŁOCHOCKA"|"62"|"Okręgowa Izba Lekarska w Płocku"|""|"0800"|"spółka cywilna"|"1992-05-29"|""|""
"143707"|"Grupowa"|""|""|"000000141260"|"""MEDIFEMME"" SC GABINET CHORÓB KOBIECYCH M I R BRZÓSKA"|"62"|"Okręgowa Izba Lekarska w Płocku"|""|"0800"|"0800 - spółka cywilna"|"2012-05-22"|""|""
"144022"|"Grupowa"|""|""|"000000142412"|"Specjalistyczna Grupowa Praktyka Lekarska ""CELMED"""|"75"|"Okręgowa Izba Lekarska w Częstochowie"|""|"0800"|"spółka cywilna"|"2012-07-06"|""|""
"144098"|"Grupowa"|""|""|"000000142494"|"AKA-MED Adam Kozera lekarska spółka partnerska"|"57"|"Okręgowa Izba Lekarska w Krakowie"|"0000343739"|"1000"|"1000 - spółka partnerska"|"2010-03-01"|""|""
"144133"|"Grupowa"|""|""|"000000142541"|"PORADNIA STOMATOLOGII ESTETYCZNEJ REMEDIUM S.C. TOMASZ BISKUPSKI, VIOLETA BISKUPSKA"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"spółka cywilna"|"2000-07-01"|""|""
"144344"|"Grupowa"|""|""|"000000142230"|"Beata Wiśniowska Grupowa Praktyka Lekarska Beata i Jerzy Wiśniowscy s.c."|"66"|"Okręgowa Izba Lekarska w Tarnowie"|""|"0800"|"spółka cywilna"|"1988-07-15"|""|""
"144467"|"Grupowa"|""|""|"000000142800"|"Stomatologia Orłowska &amp; Wójcik s.c."|"66"|"Okręgowa Izba Lekarska w Tarnowie"|""|"0800"|"spółka cywilna"|"2005-01-01"|""|""
"144577"|"Grupowa"|""|""|"000000143027"|"Medyk Małgorzata i Michał Przemyscy spółka jawna"|"54"|"Okręgowa Izba Lekarska w Gorzowie Wielkopolskim"|""|"0900"|"0900 - spółka jawna"|"2012-01-11"|""|""
"144710"|"Grupowa"|""|""|"000000143141"|"Gabinety Lekarskie Władysława i Maciej Kułaga"|"74"|"Okręgowa Izba Lekarska w Koszalinie"|""|"0800"|"spółka cywilna"|"2003-06-24"|""|""
"144720"|"Grupowa"|""|""|"000000143152"|"Niepubliczny Zakład Opieki Zdrowotnej "" ARTMED"""|"54"|"Okręgowa Izba Lekarska w Gorzowie Wielkopolskim"|""|"0800"|"0800 - spółka cywilna"|"2012-10-01"|""|""
"144757"|"Grupowa"|""|""|"000000141764"|"Specjalistyczna Praktyka Lekarska Ortpedyczno Rehablitacyjna i Stomatologiczna Mieczysław i Jolanta "|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2012-04-01"|""|""
"144780"|"Grupowa"|""|""|"000000143216"|"Grupowa Praktyka Lekarska Krawczyk Włodzmierz, Krawczyk Ewa"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"spółka cywilna"|"2007-04-11"|""|""
"145121"|"Grupowa"|""|""|"000000143557"|"PLOMBINO Specjalistyczny Gabinet Stomatologii Dziecięcej Iwona Bolc Ewa Krasuska-Sławińska Spółka Cy"|"68"|"Okręgowa Izba Lekarska w Warszawie"|""|"0800"|"0800 - spółka cywilna"|"2012-08-16"|""|""
"145484"|"Grupowa"|""|""|"000000143934"|"Grupowa Praktyka Lekarska Rafał Kiełkowski, Ewa Kiełkowska"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"spółka cywilna"|"2003-09-24"|""|""
"145495"|"Grupowa"|""|""|"000000143950"|"Grupowa Praktyka Lekarska Mol Tatiana, Mol Alicja"|"55"|"Okręgowa Izba Lekarska w Katowicach"|""|"0800"|"0800 - spółka cywilna"|"2012-09-26"|""|""
"145545"|"Grupowa"|""|""|"000000144004"|"""OKOMED"" Grabska-Liberek I., Kamiński M. Lekarze Spółka Partnerska"|"68"|"Okręgowa Izba Lekarska w Warszawie"|""|"1000"|"1000 - spółka partnerska"|"2012-09-06"|""|""
"145557"|"Grupowa"|""|""|"000000144012"|"""OPTIMUM"" M.Krajewska, J.Wasyluk-Lekarze Okuliści Spółka Partnerska"|"68"|"Okręgowa Izba Lekarska w Warszawie"|""|"1000"|"1000 - spółka partnerska"|"2012-09-26"|""|""
